"IDDETNetHours","Program","Location","DateEx","NetID","NetHours"
400,"SMMP2014","MBO",5/6/2014 0:00:00,"D4",5.00
401,"SMMP2014","MBO",5/7/2014 0:00:00,"D4",5.00
402,"SMMP2014","MBO",5/8/2014 0:00:00,"D4",5.00
403,"SMMP2014","MBO",5/9/2014 0:00:00,"D4",3.25
404,"SMMP2014","MBO",5/10/2014 0:00:00,"D4",5.00
405,"SMMP2014","MBO",5/11/2014 0:00:00,"D4",5.00
406,"SMMP2014","MBO",5/12/2014 0:00:00,"D4",5.00
407,"SMMP2014","MBO",5/13/2014 0:00:00,"D4",5.00
408,"SMMP2014","MBO",5/14/2014 0:00:00,"D4",5.00
409,"SMMP2014","MBO",5/15/2014 0:00:00,"D4",5.00
410,"SMMP2014","MBO",5/16/2014 0:00:00,"D4",4.00
411,"SMMP2014","MBO",5/17/2014 0:00:00,"D4",3.00
412,"SMMP2014","MBO",5/18/2014 0:00:00,"D4",5.00
413,"SMMP2014","MBO",5/19/2014 0:00:00,"D4",5.00
414,"SMMP2014","MBO",5/20/2014 0:00:00,"D4",5.00
415,"SMMP2014","MBO",5/21/2014 0:00:00,"D4",5.00
416,"SMMP2014","MBO",5/22/2014 0:00:00,"D4",5.00
417,"SMMP2014","MBO",5/23/2014 0:00:00,"D4",5.00
418,"SMMP2014","MBO",5/24/2014 0:00:00,"D4",5.00
419,"SMMP2014","MBO",5/25/2014 0:00:00,"D4",5.00
420,"SMMP2014","MBO",5/26/2014 0:00:00,"D4",5.00
421,"SMMP2014","MBO",5/27/2014 0:00:00,"D4",3.50
422,"SMMP2014","MBO",5/28/2014 0:00:00,"D4",4.50
423,"SMMP2014","MBO",5/29/2014 0:00:00,"D4",5.00
424,"SMMP2014","MBO",5/30/2014 0:00:00,"D4",3.50
425,"SMMP2014","MBO",5/31/2014 0:00:00,"D4",5.00
426,"SMMP2014","MBO",6/1/2014 0:00:00,"D4",5.00
427,"SMMP2014","MBO",4/18/2014 0:00:00,"E1",5.00
428,"SMMP2014","MBO",4/19/2014 0:00:00,"E1",4.00
429,"SMMP2014","MBO",4/20/2014 0:00:00,"E1",5.00
430,"SMMP2014","MBO",4/21/2014 0:00:00,"E1",5.00
431,"SMMP2014","MBO",4/22/2014 0:00:00,"E1",4.50
432,"SMMP2014","MBO",4/23/2014 0:00:00,"E1",5.00
433,"SMMP2014","MBO",4/24/2014 0:00:00,"E1",5.00
434,"SMMP2014","MBO",4/25/2014 0:00:00,"E1",5.00
435,"SMMP2014","MBO",4/26/2014 0:00:00,"E1",0.75
436,"SMMP2014","MBO",4/27/2014 0:00:00,"E1",3.00
437,"SMMP2014","MBO",4/28/2014 0:00:00,"E1",5.00
438,"SMMP2014","MBO",4/29/2014 0:00:00,"E1",5.00
439,"SMMP2014","MBO",4/30/2014 0:00:00,"E1",4.75
440,"SMMP2014","MBO",5/2/2014 0:00:00,"E1",4.25
441,"SMMP2014","MBO",5/3/2014 0:00:00,"E1",2.50
442,"SMMP2014","MBO",5/5/2014 0:00:00,"E1",3.50
443,"SMMP2014","MBO",5/6/2014 0:00:00,"E1",5.00
444,"SMMP2014","MBO",5/7/2014 0:00:00,"E1",5.00
445,"SMMP2014","MBO",5/8/2014 0:00:00,"E1",5.00
446,"SMMP2014","MBO",5/9/2014 0:00:00,"E1",3.25
447,"SMMP2014","MBO",5/10/2014 0:00:00,"E1",5.00
448,"SMMP2014","MBO",5/11/2014 0:00:00,"E1",5.00
449,"SMMP2014","MBO",5/12/2014 0:00:00,"E1",5.00
450,"SMMP2014","MBO",5/13/2014 0:00:00,"E1",5.00
451,"SMMP2014","MBO",5/14/2014 0:00:00,"E1",5.00
452,"SMMP2014","MBO",5/15/2014 0:00:00,"E1",5.00
453,"SMMP2014","MBO",5/16/2014 0:00:00,"E1",4.00
454,"SMMP2014","MBO",5/17/2014 0:00:00,"E1",3.50
455,"SMMP2014","MBO",5/18/2014 0:00:00,"E1",5.00
456,"SMMP2014","MBO",5/19/2014 0:00:00,"E1",5.00
457,"SMMP2014","MBO",5/20/2014 0:00:00,"E1",5.00
458,"SMMP2014","MBO",5/21/2014 0:00:00,"E1",5.00
459,"SMMP2014","MBO",5/22/2014 0:00:00,"E1",5.00
460,"SMMP2014","MBO",5/23/2014 0:00:00,"E1",5.00
461,"SMMP2014","MBO",5/24/2014 0:00:00,"E1",5.00
462,"SMMP2014","MBO",5/25/2014 0:00:00,"E1",5.00
463,"SMMP2014","MBO",5/26/2014 0:00:00,"E1",5.00
464,"SMMP2014","MBO",5/27/2014 0:00:00,"E1",3.50
465,"SMMP2014","MBO",5/28/2014 0:00:00,"E1",4.50
466,"SMMP2014","MBO",5/29/2014 0:00:00,"E1",5.00
467,"SMMP2014","MBO",5/30/2014 0:00:00,"E1",3.50
468,"SMMP2014","MBO",5/31/2014 0:00:00,"E1",5.00
469,"SMMP2014","MBO",6/1/2014 0:00:00,"E1",5.00
470,"SMMP2014","MBO",4/18/2014 0:00:00,"E2",5.00
471,"SMMP2014","MBO",4/19/2014 0:00:00,"E2",4.00
472,"SMMP2014","MBO",4/20/2014 0:00:00,"E2",5.00
473,"SMMP2014","MBO",4/21/2014 0:00:00,"E2",5.00
474,"SMMP2014","MBO",4/22/2014 0:00:00,"E2",4.50
475,"SMMP2014","MBO",4/23/2014 0:00:00,"E2",5.00
476,"SMMP2014","MBO",4/24/2014 0:00:00,"E2",5.00
477,"SMMP2014","MBO",4/25/2014 0:00:00,"E2",5.00
478,"SMMP2014","MBO",4/26/2014 0:00:00,"E2",0.75
479,"SMMP2014","MBO",4/27/2014 0:00:00,"E2",3.00
480,"SMMP2014","MBO",4/28/2014 0:00:00,"E2",5.00
481,"SMMP2014","MBO",4/29/2014 0:00:00,"E2",5.00
482,"SMMP2014","MBO",4/30/2014 0:00:00,"E2",4.75
483,"SMMP2014","MBO",5/2/2014 0:00:00,"E2",4.25
484,"SMMP2014","MBO",5/3/2014 0:00:00,"E2",2.50
485,"SMMP2014","MBO",5/5/2014 0:00:00,"E2",3.50
486,"SMMP2014","MBO",5/6/2014 0:00:00,"E2",5.00
487,"SMMP2014","MBO",5/7/2014 0:00:00,"E2",5.00
488,"SMMP2014","MBO",5/8/2014 0:00:00,"E2",5.00
489,"SMMP2014","MBO",5/9/2014 0:00:00,"E2",3.25
490,"SMMP2014","MBO",5/10/2014 0:00:00,"E2",5.00
491,"SMMP2014","MBO",5/11/2014 0:00:00,"E2",5.00
492,"SMMP2014","MBO",5/12/2014 0:00:00,"E2",5.00
493,"SMMP2014","MBO",5/13/2014 0:00:00,"E2",5.00
494,"SMMP2014","MBO",5/14/2014 0:00:00,"E2",5.00
495,"SMMP2014","MBO",5/15/2014 0:00:00,"E2",5.00
496,"SMMP2014","MBO",5/16/2014 0:00:00,"E2",4.00
497,"SMMP2014","MBO",5/17/2014 0:00:00,"E2",3.50
498,"SMMP2014","MBO",5/18/2014 0:00:00,"E2",5.00
499,"SMMP2014","MBO",5/19/2014 0:00:00,"E2",5.00
500,"SMMP2014","MBO",5/20/2014 0:00:00,"E2",5.00
501,"SMMP2014","MBO",5/21/2014 0:00:00,"E2",5.00
502,"SMMP2014","MBO",5/22/2014 0:00:00,"E2",5.00
503,"SMMP2014","MBO",5/23/2014 0:00:00,"E2",5.00
504,"SMMP2014","MBO",5/24/2014 0:00:00,"E2",5.00
505,"SMMP2014","MBO",5/25/2014 0:00:00,"E2",5.00
506,"SMMP2014","MBO",5/26/2014 0:00:00,"E2",5.00
507,"SMMP2014","MBO",5/27/2014 0:00:00,"E2",3.50
508,"SMMP2014","MBO",5/28/2014 0:00:00,"E2",4.50
509,"SMMP2014","MBO",5/29/2014 0:00:00,"E2",5.00
510,"SMMP2014","MBO",5/30/2014 0:00:00,"E2",3.50
511,"SMMP2014","MBO",5/31/2014 0:00:00,"E2",5.00
512,"SMMP2014","MBO",6/1/2014 0:00:00,"E2",5.00
513,"SMMP2014","MBO",5/11/2014 0:00:00,"H1",5.00
514,"SMMP2014","MBO",5/12/2014 0:00:00,"H1",5.00
515,"SMMP2014","MBO",5/13/2014 0:00:00,"H1",5.00
516,"SMMP2014","MBO",5/14/2014 0:00:00,"H1",5.00
517,"SMMP2014","MBO",5/15/2014 0:00:00,"H1",5.00
518,"SMMP2014","MBO",5/16/2014 0:00:00,"H1",4.00
519,"SMMP2014","MBO",5/17/2014 0:00:00,"H1",3.50
520,"SMMP2014","MBO",5/19/2014 0:00:00,"H1",5.00
521,"SMMP2014","MBO",5/20/2014 0:00:00,"H1",5.00
522,"SMMP2014","MBO",5/21/2014 0:00:00,"H1",5.00
523,"SMMP2014","MBO",5/22/2014 0:00:00,"H1",5.00
524,"SMMP2014","MBO",5/23/2014 0:00:00,"H1",5.00
525,"SMMP2014","MBO",5/24/2014 0:00:00,"H1",5.00
526,"SMMP2014","MBO",5/25/2014 0:00:00,"H1",5.00
527,"SMMP2014","MBO",5/26/2014 0:00:00,"H1",5.00
528,"SMMP2014","MBO",5/27/2014 0:00:00,"H1",3.50
529,"SMMP2014","MBO",5/28/2014 0:00:00,"H1",4.50
530,"SMMP2014","MBO",5/29/2014 0:00:00,"H1",5.00
531,"SMMP2014","MBO",5/30/2014 0:00:00,"H1",3.50
532,"SMMP2014","MBO",5/31/2014 0:00:00,"H1",5.00
533,"SMMP2014","MBO",6/1/2014 0:00:00,"H1",5.00
534,"SMMP2014","MBO",4/18/2014 0:00:00,"H2",5.00
535,"SMMP2014","MBO",4/19/2014 0:00:00,"H2",4.00
536,"SMMP2014","MBO",4/20/2014 0:00:00,"H2",5.00
537,"SMMP2014","MBO",4/21/2014 0:00:00,"H2",5.00
538,"SMMP2014","MBO",4/22/2014 0:00:00,"H2",4.50
539,"SMMP2014","MBO",4/23/2014 0:00:00,"H2",5.00
540,"SMMP2014","MBO",4/24/2014 0:00:00,"H2",5.00
541,"SMMP2014","MBO",4/25/2014 0:00:00,"H2",5.00
542,"SMMP2014","MBO",4/26/2014 0:00:00,"H2",1.00
543,"SMMP2014","MBO",4/27/2014 0:00:00,"H2",3.00
544,"SMMP2014","MBO",4/28/2014 0:00:00,"H2",5.00
545,"SMMP2014","MBO",4/29/2014 0:00:00,"H2",5.00
546,"SMMP2014","MBO",4/30/2014 0:00:00,"H2",4.75
547,"SMMP2014","MBO",5/2/2014 0:00:00,"H2",4.25
548,"SMMP2014","MBO",5/3/2014 0:00:00,"H2",2.50
549,"SMMP2014","MBO",5/5/2014 0:00:00,"H2",3.50
550,"SMMP2014","MBO",5/6/2014 0:00:00,"H2",5.00
551,"SMMP2014","MBO",5/7/2014 0:00:00,"H2",5.00
552,"SMMP2014","MBO",5/8/2014 0:00:00,"H2",5.00
553,"SMMP2014","MBO",5/9/2014 0:00:00,"H2",3.25
554,"SMMP2014","MBO",5/10/2014 0:00:00,"H2",5.00
555,"SMMP2014","MBO",5/11/2014 0:00:00,"H2",5.00
556,"SMMP2014","MBO",5/12/2014 0:00:00,"H2",5.00
557,"SMMP2014","MBO",5/13/2014 0:00:00,"H2",5.00
558,"SMMP2014","MBO",5/14/2014 0:00:00,"H2",5.00
559,"SMMP2014","MBO",5/15/2014 0:00:00,"H2",5.00
560,"SMMP2014","MBO",5/16/2014 0:00:00,"H2",4.00
561,"SMMP2014","MBO",5/17/2014 0:00:00,"H2",3.50
562,"SMMP2014","MBO",5/18/2014 0:00:00,"H2",5.00
563,"SMMP2014","MBO",5/19/2014 0:00:00,"H2",5.00
564,"SMMP2014","MBO",5/20/2014 0:00:00,"H2",5.00
565,"SMMP2014","MBO",5/21/2014 0:00:00,"H2",5.00
566,"SMMP2014","MBO",5/22/2014 0:00:00,"H2",5.00
567,"SMMP2014","MBO",5/23/2014 0:00:00,"H2",5.00
568,"SMMP2014","MBO",5/24/2014 0:00:00,"H2",5.00
569,"SMMP2014","MBO",5/25/2014 0:00:00,"H2",5.00
570,"SMMP2014","MBO",5/26/2014 0:00:00,"H2",5.00
571,"SMMP2014","MBO",5/27/2014 0:00:00,"H2",3.50
572,"SMMP2014","MBO",5/28/2014 0:00:00,"H2",4.50
573,"SMMP2014","MBO",5/29/2014 0:00:00,"H2",5.00
574,"SMMP2014","MBO",5/30/2014 0:00:00,"H2",3.50
575,"SMMP2014","MBO",5/31/2014 0:00:00,"H2",5.00
576,"SMMP2014","MBO",6/1/2014 0:00:00,"H2",5.00
577,"SMMP2014","MBO",4/18/2014 0:00:00,"N1",5.00
578,"SMMP2014","MBO",4/19/2014 0:00:00,"N1",4.00
579,"SMMP2014","MBO",4/20/2014 0:00:00,"N1",5.00
580,"SMMP2014","MBO",4/21/2014 0:00:00,"N1",5.00
581,"SMMP2014","MBO",4/22/2014 0:00:00,"N1",4.50
582,"SMMP2014","MBO",4/23/2014 0:00:00,"N1",5.00
583,"SMMP2014","MBO",4/24/2014 0:00:00,"N1",5.00
584,"SMMP2014","MBO",4/25/2014 0:00:00,"N1",5.00
585,"SMMP2014","MBO",4/26/2014 0:00:00,"N1",2.75
586,"SMMP2014","MBO",4/27/2014 0:00:00,"N1",2.00
587,"SMMP2014","MBO",4/28/2014 0:00:00,"N1",5.00
588,"SMMP2014","MBO",4/29/2014 0:00:00,"N1",5.00
589,"SMMP2014","MBO",4/30/2014 0:00:00,"N1",4.75
590,"SMMP2014","MBO",5/2/2014 0:00:00,"N1",4.25
591,"SMMP2014","MBO",5/3/2014 0:00:00,"N1",2.50
592,"SMMP2014","MBO",5/5/2014 0:00:00,"N1",3.50
593,"SMMP2014","MBO",5/6/2014 0:00:00,"N1",5.00
594,"SMMP2014","MBO",5/7/2014 0:00:00,"N1",5.00
595,"SMMP2014","MBO",5/8/2014 0:00:00,"N1",5.00
596,"SMMP2014","MBO",5/9/2014 0:00:00,"N1",3.25
597,"SMMP2014","MBO",5/10/2014 0:00:00,"N1",5.00
598,"SMMP2014","MBO",5/11/2014 0:00:00,"N1",5.00
599,"SMMP2014","MBO",5/12/2014 0:00:00,"N1",5.00
600,"SMMP2014","MBO",5/13/2014 0:00:00,"N1",5.00
601,"SMMP2014","MBO",5/14/2014 0:00:00,"N1",5.00
602,"SMMP2014","MBO",5/15/2014 0:00:00,"N1",5.00
603,"SMMP2014","MBO",5/16/2014 0:00:00,"N1",4.00
604,"SMMP2014","MBO",5/18/2014 0:00:00,"N1",5.00
605,"SMMP2014","MBO",5/19/2014 0:00:00,"N1",5.00
606,"SMMP2014","MBO",5/20/2014 0:00:00,"N1",5.00
607,"SMMP2014","MBO",5/21/2014 0:00:00,"N1",5.00
608,"SMMP2014","MBO",5/22/2014 0:00:00,"N1",5.00
609,"SMMP2014","MBO",5/23/2014 0:00:00,"N1",5.00
610,"SMMP2014","MBO",5/24/2014 0:00:00,"N1",5.00
611,"SMMP2014","MBO",5/25/2014 0:00:00,"N1",5.00
612,"SMMP2014","MBO",5/26/2014 0:00:00,"N1",5.00
613,"SMMP2014","MBO",5/27/2014 0:00:00,"N1",3.50
614,"SMMP2014","MBO",5/28/2014 0:00:00,"N1",4.50
615,"SMMP2014","MBO",5/29/2014 0:00:00,"N1",5.00
616,"SMMP2014","MBO",5/30/2014 0:00:00,"N1",3.50
617,"SMMP2014","MBO",5/31/2014 0:00:00,"N1",5.00
618,"SMMP2014","MBO",6/1/2014 0:00:00,"N1",5.00
619,"SMMP2014","MBO",4/18/2014 0:00:00,"N3",5.00
620,"SMMP2014","MBO",4/19/2014 0:00:00,"N3",4.00
621,"SMMP2014","MBO",4/20/2014 0:00:00,"N3",5.00
622,"SMMP2014","MBO",4/21/2014 0:00:00,"N3",5.00
623,"SMMP2014","MBO",4/22/2014 0:00:00,"N3",4.50
624,"SMMP2014","MBO",4/23/2014 0:00:00,"N3",5.00
625,"SMMP2014","MBO",4/24/2014 0:00:00,"N3",5.00
626,"SMMP2014","MBO",4/25/2014 0:00:00,"N3",5.00
627,"SMMP2014","MBO",4/26/2014 0:00:00,"N3",2.75
628,"SMMP2014","MBO",4/27/2014 0:00:00,"N3",2.00
629,"SMMP2014","MBO",4/28/2014 0:00:00,"N3",5.00
630,"SMMP2014","MBO",4/29/2014 0:00:00,"N3",5.00
631,"SMMP2014","MBO",4/30/2014 0:00:00,"N3",4.75
632,"SMMP2014","MBO",5/2/2014 0:00:00,"N3",4.25
633,"SMMP2014","MBO",5/3/2014 0:00:00,"N3",2.50
634,"SMMP2014","MBO",5/5/2014 0:00:00,"N3",3.50
635,"SMMP2014","MBO",5/6/2014 0:00:00,"N3",5.00
636,"SMMP2014","MBO",5/7/2014 0:00:00,"N3",5.00
637,"SMMP2014","MBO",5/8/2014 0:00:00,"N3",5.00
638,"SMMP2014","MBO",5/9/2014 0:00:00,"N3",3.25
639,"SMMP2014","MBO",5/10/2014 0:00:00,"N3",5.00
640,"SMMP2014","MBO",5/11/2014 0:00:00,"N3",5.00
641,"SMMP2014","MBO",5/12/2014 0:00:00,"N3",5.00
642,"SMMP2014","MBO",5/13/2014 0:00:00,"N3",5.00
643,"SMMP2014","MBO",5/14/2014 0:00:00,"N3",5.00
644,"SMMP2014","MBO",5/15/2014 0:00:00,"N3",5.00
645,"SMMP2014","MBO",5/16/2014 0:00:00,"N3",4.00
646,"SMMP2014","MBO",5/18/2014 0:00:00,"N3",5.00
647,"SMMP2014","MBO",5/19/2014 0:00:00,"N3",5.00
648,"SMMP2014","MBO",5/20/2014 0:00:00,"N3",5.00
649,"SMMP2014","MBO",5/21/2014 0:00:00,"N3",5.00
650,"SMMP2014","MBO",5/22/2014 0:00:00,"N3",5.00
651,"SMMP2014","MBO",5/23/2014 0:00:00,"N3",5.00
652,"SMMP2014","MBO",5/24/2014 0:00:00,"N3",5.00
653,"SMMP2014","MBO",5/25/2014 0:00:00,"N3",5.00
654,"SMMP2014","MBO",5/26/2014 0:00:00,"N3",5.00
655,"SMMP2014","MBO",5/27/2014 0:00:00,"N3",3.50
656,"SMMP2014","MBO",5/28/2014 0:00:00,"N3",4.50
657,"SMMP2014","MBO",5/29/2014 0:00:00,"N3",5.00
658,"SMMP2014","MBO",5/30/2014 0:00:00,"N3",3.50
659,"SMMP2014","MBO",5/31/2014 0:00:00,"N3",5.00
660,"SMMP2014","MBO",6/1/2014 0:00:00,"N3",5.00
661,"FMMP2014","MBO",8/1/2014 0:00:00,"A1",5.00
662,"FMMP2014","MBO",8/2/2014 0:00:00,"A1",5.00
663,"FMMP2014","MBO",8/3/2014 0:00:00,"A1",5.00
664,"FMMP2014","MBO",8/4/2014 0:00:00,"A1",4.50
665,"FMMP2014","MBO",8/5/2014 0:00:00,"A1",5.00
666,"FMMP2014","MBO",8/6/2014 0:00:00,"A1",5.00
667,"FMMP2014","MBO",8/7/2014 0:00:00,"A1",4.75
668,"FMMP2014","MBO",8/8/2014 0:00:00,"A1",5.00
669,"FMMP2014","MBO",8/9/2014 0:00:00,"A1",5.00
670,"FMMP2014","MBO",8/10/2014 0:00:00,"A1",5.00
671,"FMMP2014","MBO",8/11/2014 0:00:00,"A1",5.00
672,"FMMP2014","MBO",8/12/2014 0:00:00,"A1",5.00
673,"FMMP2014","MBO",8/14/2014 0:00:00,"A1",5.00
674,"FMMP2014","MBO",8/16/2014 0:00:00,"A1",3.75
675,"FMMP2014","MBO",8/17/2014 0:00:00,"A1",5.00
676,"FMMP2014","MBO",8/18/2014 0:00:00,"A1",5.00
677,"FMMP2014","MBO",8/19/2014 0:00:00,"A1",5.00
678,"FMMP2014","MBO",8/20/2014 0:00:00,"A1",5.00
679,"FMMP2014","MBO",8/21/2014 0:00:00,"A1",4.00
680,"FMMP2014","MBO",8/22/2014 0:00:00,"A1",5.00
681,"FMMP2014","MBO",8/23/2014 0:00:00,"A1",5.00
682,"FMMP2014","MBO",8/24/2014 0:00:00,"A1",5.00
683,"FMMP2014","MBO",8/25/2014 0:00:00,"A1",5.00
684,"FMMP2014","MBO",8/26/2014 0:00:00,"A1",5.00
685,"FMMP2014","MBO",8/27/2014 0:00:00,"A1",5.00
686,"FMMP2014","MBO",8/28/2014 0:00:00,"A1",5.00
687,"FMMP2014","MBO",8/29/2014 0:00:00,"A1",5.00
688,"FMMP2014","MBO",8/30/2014 0:00:00,"A1",5.00
689,"FMMP2014","MBO",8/31/2014 0:00:00,"A1",5.00
690,"FMMP2014","MBO",9/1/2014 0:00:00,"A1",5.00
691,"FMMP2014","MBO",9/2/2014 0:00:00,"A1",5.00
692,"FMMP2014","MBO",9/3/2014 0:00:00,"A1",5.00
693,"FMMP2014","MBO",9/4/2014 0:00:00,"A1",5.00
694,"FMMP2014","MBO",9/5/2014 0:00:00,"A1",5.00
695,"FMMP2014","MBO",9/6/2014 0:00:00,"A1",2.50
696,"FMMP2014","MBO",9/7/2014 0:00:00,"A1",5.00
697,"FMMP2014","MBO",9/8/2014 0:00:00,"A1",5.00
698,"FMMP2014","MBO",9/9/2014 0:00:00,"A1",5.00
699,"FMMP2014","MBO",9/10/2014 0:00:00,"A1",5.00
700,"FMMP2014","MBO",9/11/2014 0:00:00,"A1",2.50
701,"FMMP2014","MBO",9/12/2014 0:00:00,"A1",5.00
702,"FMMP2014","MBO",9/13/2014 0:00:00,"A1",5.00
703,"FMMP2014","MBO",9/14/2014 0:00:00,"A1",5.00
704,"FMMP2014","MBO",9/15/2014 0:00:00,"A1",5.00
705,"FMMP2014","MBO",9/16/2014 0:00:00,"A1",5.00
706,"FMMP2014","MBO",9/17/2014 0:00:00,"A1",5.00
707,"FMMP2014","MBO",9/18/2014 0:00:00,"A1",5.00
708,"FMMP2014","MBO",9/19/2014 0:00:00,"A1",5.00
709,"FMMP2014","MBO",9/20/2014 0:00:00,"A1",5.00
710,"FMMP2014","MBO",9/21/2014 0:00:00,"A1",4.00
711,"FMMP2014","MBO",9/22/2014 0:00:00,"A1",5.00
712,"FMMP2014","MBO",9/23/2014 0:00:00,"A1",4.00
713,"FMMP2014","MBO",9/24/2014 0:00:00,"A1",5.00
714,"FMMP2014","MBO",9/25/2014 0:00:00,"A1",5.00
715,"FMMP2014","MBO",9/26/2014 0:00:00,"A1",5.00
716,"FMMP2014","MBO",9/27/2014 0:00:00,"A1",5.00
717,"FMMP2014","MBO",9/28/2014 0:00:00,"A1",5.00
718,"FMMP2014","MBO",9/29/2014 0:00:00,"A1",5.00
719,"FMMP2014","MBO",9/30/2014 0:00:00,"A1",5.00
720,"FMMP2014","MBO",10/1/2014 0:00:00,"A1",5.00
721,"FMMP2014","MBO",10/2/2014 0:00:00,"A1",5.00
722,"FMMP2014","MBO",10/3/2014 0:00:00,"A1",4.75
723,"FMMP2014","MBO",10/5/2014 0:00:00,"A1",5.00
724,"FMMP2014","MBO",10/6/2014 0:00:00,"A1",5.00
725,"FMMP2014","MBO",10/7/2014 0:00:00,"A1",1.00
726,"FMMP2014","MBO",10/8/2014 0:00:00,"A1",1.50
727,"FMMP2014","MBO",10/9/2014 0:00:00,"A1",5.00
728,"FMMP2014","MBO",10/10/2014 0:00:00,"A1",5.00
729,"FMMP2014","MBO",10/11/2014 0:00:00,"A1",5.00
730,"FMMP2014","MBO",10/12/2014 0:00:00,"A1",5.00
731,"FMMP2014","MBO",10/13/2014 0:00:00,"A1",5.00
732,"FMMP2014","MBO",10/14/2014 0:00:00,"A1",5.00
733,"FMMP2014","MBO",10/15/2014 0:00:00,"A1",4.25
734,"FMMP2014","MBO",10/16/2014 0:00:00,"A1",0.50
735,"FMMP2014","MBO",10/17/2014 0:00:00,"A1",5.00
736,"FMMP2014","MBO",10/18/2014 0:00:00,"A1",4.75
737,"FMMP2014","MBO",10/19/2014 0:00:00,"A1",5.00
738,"FMMP2014","MBO",10/20/2014 0:00:00,"A1",5.00
739,"FMMP2014","MBO",10/21/2014 0:00:00,"A1",3.75
740,"FMMP2014","MBO",10/22/2014 0:00:00,"A1",2.50
741,"FMMP2014","MBO",10/23/2014 0:00:00,"A1",5.00
742,"FMMP2014","MBO",10/24/2014 0:00:00,"A1",3.50
743,"FMMP2014","MBO",10/25/2014 0:00:00,"A1",5.00
744,"FMMP2014","MBO",10/26/2014 0:00:00,"A1",4.50
745,"FMMP2014","MBO",10/27/2014 0:00:00,"A1",5.00
746,"FMMP2014","MBO",10/28/2014 0:00:00,"A1",4.00
747,"FMMP2014","MBO",10/29/2014 0:00:00,"A1",4.25
748,"FMMP2014","MBO",10/30/2014 0:00:00,"A1",5.00
749,"FMMP2014","MBO",8/1/2014 0:00:00,"A2",5.00
750,"FMMP2014","MBO",8/2/2014 0:00:00,"A2",5.00
751,"FMMP2014","MBO",8/3/2014 0:00:00,"A2",5.00
752,"FMMP2014","MBO",8/4/2014 0:00:00,"A2",4.50
753,"FMMP2014","MBO",8/5/2014 0:00:00,"A2",5.00
754,"FMMP2014","MBO",8/6/2014 0:00:00,"A2",5.00
755,"FMMP2014","MBO",8/7/2014 0:00:00,"A2",4.75
756,"FMMP2014","MBO",8/8/2014 0:00:00,"A2",5.00
757,"FMMP2014","MBO",8/9/2014 0:00:00,"A2",5.00
758,"FMMP2014","MBO",8/10/2014 0:00:00,"A2",5.00
759,"FMMP2014","MBO",8/11/2014 0:00:00,"A2",5.00
760,"FMMP2014","MBO",8/12/2014 0:00:00,"A2",5.00
761,"FMMP2014","MBO",8/14/2014 0:00:00,"A2",2.00
762,"FMMP2014","MBO",8/16/2014 0:00:00,"A2",3.75
763,"FMMP2014","MBO",8/17/2014 0:00:00,"A2",5.00
764,"FMMP2014","MBO",8/18/2014 0:00:00,"A2",5.00
765,"FMMP2014","MBO",8/19/2014 0:00:00,"A2",5.00
766,"FMMP2014","MBO",8/20/2014 0:00:00,"A2",5.00
767,"FMMP2014","MBO",8/21/2014 0:00:00,"A2",4.00
768,"FMMP2014","MBO",8/22/2014 0:00:00,"A2",5.00
769,"FMMP2014","MBO",8/23/2014 0:00:00,"A2",5.00
770,"FMMP2014","MBO",8/24/2014 0:00:00,"A2",5.00
771,"FMMP2014","MBO",8/25/2014 0:00:00,"A2",5.00
772,"FMMP2014","MBO",8/26/2014 0:00:00,"A2",5.00
773,"FMMP2014","MBO",8/27/2014 0:00:00,"A2",5.00
774,"FMMP2014","MBO",8/28/2014 0:00:00,"A2",5.00
775,"FMMP2014","MBO",8/29/2014 0:00:00,"A2",5.00
776,"FMMP2014","MBO",8/30/2014 0:00:00,"A2",5.00
777,"FMMP2014","MBO",8/31/2014 0:00:00,"A2",5.00
778,"FMMP2014","MBO",9/1/2014 0:00:00,"A2",5.00
779,"FMMP2014","MBO",9/2/2014 0:00:00,"A2",5.00
780,"FMMP2014","MBO",9/3/2014 0:00:00,"A2",5.00
781,"FMMP2014","MBO",9/4/2014 0:00:00,"A2",5.00
782,"FMMP2014","MBO",9/5/2014 0:00:00,"A2",5.00
783,"FMMP2014","MBO",9/6/2014 0:00:00,"A2",2.50
784,"FMMP2014","MBO",9/7/2014 0:00:00,"A2",5.00
785,"FMMP2014","MBO",9/8/2014 0:00:00,"A2",5.00
786,"FMMP2014","MBO",9/9/2014 0:00:00,"A2",5.00
787,"FMMP2014","MBO",9/10/2014 0:00:00,"A2",5.00
788,"FMMP2014","MBO",9/11/2014 0:00:00,"A2",2.50
789,"FMMP2014","MBO",9/12/2014 0:00:00,"A2",5.00
790,"FMMP2014","MBO",9/13/2014 0:00:00,"A2",5.00
791,"FMMP2014","MBO",9/14/2014 0:00:00,"A2",5.00
792,"FMMP2014","MBO",9/15/2014 0:00:00,"A2",5.00
793,"FMMP2014","MBO",9/16/2014 0:00:00,"A2",5.00
794,"FMMP2014","MBO",9/17/2014 0:00:00,"A2",5.00
795,"FMMP2014","MBO",9/18/2014 0:00:00,"A2",5.00
796,"FMMP2014","MBO",9/19/2014 0:00:00,"A2",5.00
797,"FMMP2014","MBO",9/20/2014 0:00:00,"A2",5.00
798,"FMMP2014","MBO",9/21/2014 0:00:00,"A2",4.00
